ANO_ELEICAO,NR_TURNO,SG_UF,CD_MUNICIPIO,DS_CARGO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
2018,2,BA,36099,Presidente,1767,NÃO ELEITO
2018,2,SC,81000,Presidente,955,NÃO ELEITO
2018,2,AP,6009,Presidente,1438,NÃO ELEITO
2018,2,BA,37940,Presidente,3483,NÃO ELEITO
2018,2,BA,38350,Presidente,6244,NÃO ELEITO
2018,2,RN,17990,Presidente,2115,NÃO ELEITO
2018,2,PA,4537,Presidente,9945,NÃO ELEITO
2018,2,RN,18651,Presidente,3181,NÃO ELEITO
2018,2,PA,4979,Presidente,13130,NÃO ELEITO
2018,2,BA,34029,Presidente,5974,NÃO ELEITO
2018,2,BA,34371,Presidente,6443,NÃO ELEITO
2018,2,PR,79553,Presidente,6250,NÃO ELEITO
2018,2,BA,33430,Presidente,5643,NÃO ELEITO
2018,2,BA,39136,Presidente,42380,NÃO ELEITO
2018,2,PR,75710,Presidente,4847,NÃO ELEITO
2018,2,PR,79030,Presidente,1303,NÃO ELEITO
2018,2,RJ,58084,Presidente,1764,NÃO ELEITO
2018,2,PR,79855,Presidente,2793,NÃO ELEITO
2018,2,SC,80268,Presidente,855,NÃO ELEITO
2018,2,PA,4812,Presidente,3562,NÃO ELEITO
2018,2,GO,92550,Presidente,737,NÃO ELEITO
2018,2,PA,4510,Presidente,4871,NÃO ELEITO
2018,2,PA,4421,Presidente,12573,NÃO ELEITO
2018,2,GO,93084,Presidente,808,NÃO ELEITO
2018,2,GO,92622,Presidente,431,NÃO ELEITO
2018,2,PB,21210,Presidente,2059,NÃO ELEITO
2018,2,PI,11134,Presidente,14659,NÃO ELEITO
2018,2,PE,23833,Presidente,13088,NÃO ELEITO
2018,2,MA,8559,Presidente,14918,NÃO ELEITO
2018,2,MA,7552,Presidente,8274,NÃO ELEITO
2018,2,TO,73466,Presidente,606,NÃO ELEITO
2018,2,MA,8141,Presidente,8456,NÃO ELEITO
2018,2,MT,98698,Presidente,871,NÃO ELEITO
2018,2,PB,22012,Presidente,3012,NÃO ELEITO
2018,2,MS,90557,Presidente,4961,NÃO ELEITO
2018,2,AM,2291,Presidente,8836,NÃO ELEITO
2018,2,ES,56812,Presidente,7275,NÃO ELEITO
2018,2,MG,51039,Presidente,1905,NÃO ELEITO
2018,2,MG,52590,Presidente,1285,NÃO ELEITO
2018,2,SP,71390,Presidente,2354,NÃO ELEITO
2018,2,MG,47970,Presidente,2367,NÃO ELEITO
2018,2,MG,41041,Presidente,2488,NÃO ELEITO
2018,2,SP,61867,Presidente,274,NÃO ELEITO
2018,2,MG,47333,Presidente,31950,NÃO ELEITO
2018,2,MG,43818,Presidente,6044,NÃO ELEITO
2018,2,SP,69973,Presidente,630,NÃO ELEITO
2018,2,SP,66931,Presidente,734,NÃO ELEITO
2018,2,MG,42056,Presidente,2390,NÃO ELEITO
2018,2,MG,46957,Presidente,919,NÃO ELEITO
2018,2,SP,69094,Presidente,1135,NÃO ELEITO
2018,2,SP,72176,Presidente,1262,NÃO ELEITO
2018,2,MG,50350,Presidente,13870,NÃO ELEITO
2018,2,BA,33936,Presidente,3803,NÃO ELEITO
2018,2,BA,33782,Presidente,4964,NÃO ELEITO
2018,2,SC,81957,Presidente,1067,NÃO ELEITO
2018,2,BA,38237,Presidente,7296,NÃO ELEITO
2018,2,BA,36650,Presidente,5522,NÃO ELEITO
2018,2,PR,76813,Presidente,2803,NÃO ELEITO
2018,2,AC,1058,Presidente,3208,NÃO ELEITO
2018,2,BA,33014,Presidente,2694,NÃO ELEITO
2018,2,RN,16756,Presidente,4238,NÃO ELEITO
2018,2,PR,79898,Presidente,1792,NÃO ELEITO
2018,2,PR,79170,Presidente,2433,NÃO ELEITO
2018,2,PR,77470,Presidente,909,NÃO ELEITO
2018,2,PR,79090,Presidente,1098,NÃO ELEITO
2018,2,PR,79197,Presidente,2839,NÃO ELEITO
2018,2,PR,75582,Presidente,1140,NÃO ELEITO
2018,2,GO,92355,Presidente,2027,NÃO ELEITO
2018,2,GO,94935,Presidente,678,NÃO ELEITO
2018,2,PI,10022,Presidente,2687,NÃO ELEITO
2018,2,PE,25674,Presidente,5951,NÃO ELEITO
2018,2,PI,10308,Presidente,2460,NÃO ELEITO
2018,2,MA,8753,Presidente,8116,NÃO ELEITO
2018,2,CE,15830,Presidente,25585,NÃO ELEITO
2018,2,CE,13730,Presidente,39525,NÃO ELEITO
2018,2,MA,8303,Presidente,5198,NÃO ELEITO
2018,2,MS,90379,Presidente,4145,NÃO ELEITO
2018,2,MA,9539,Presidente,12628,NÃO ELEITO
2018,2,CE,15075,Presidente,12140,NÃO ELEITO
2018,2,SE,32158,Presidente,9942,NÃO ELEITO
2018,2,MT,89893,Presidente,2172,NÃO ELEITO
2018,2,MT,90204,Presidente,624,NÃO ELEITO
2018,2,PB,19941,Presidente,2960,NÃO ELEITO
2018,2,MT,90476,Presidente,19254,NÃO ELEITO
2018,2,AM,2550,Presidente,26945,NÃO ELEITO
2018,2,RS,88870,Presidente,1688,NÃO ELEITO
2018,2,RS,87386,Presidente,1373,NÃO ELEITO
2018,2,SP,65919,Presidente,965,NÃO ELEITO
2018,2,MG,42188,Presidente,2648,NÃO ELEITO
2018,2,MG,42501,Presidente,1532,NÃO ELEITO
2018,2,SP,70572,Presidente,20830,NÃO ELEITO
2018,2,SP,64718,Presidente,1294,NÃO ELEITO
2018,2,MG,47899,Presidente,4773,NÃO ELEITO
2018,2,MG,53554,Presidente,1149,NÃO ELEITO
2018,2,MG,52310,Presidente,1202,NÃO ELEITO
2018,2,MG,46973,Presidente,2291,NÃO ELEITO
2018,2,SP,67750,Presidente,879,NÃO ELEITO
2018,2,MG,46213,Presidente,2083,NÃO ELEITO
2018,2,SP,62057,Presidente,4666,NÃO ELEITO
2018,2,SP,62383,Presidente,1812,NÃO ELEITO
2018,2,RS,88714,Presidente,4740,NÃO ELEITO
2018,2,RS,86460,Presidente,295,NÃO ELEITO
2018,2,MG,52175,Presidente,1047,NÃO ELEITO
2018,2,SP,68055,Presidente,1698,NÃO ELEITO
2018,2,SP,67636,Presidente,597,NÃO ELEITO
2018,2,SP,66770,Presidente,2118,NÃO ELEITO
2018,2,MG,46310,Presidente,1658,NÃO ELEITO
2018,2,RS,86932,Presidente,8026,NÃO ELEITO
2018,2,RS,88757,Presidente,1277,NÃO ELEITO
2018,2,RS,86207,Presidente,1248,NÃO ELEITO
2018,2,RS,87211,Presidente,6699,NÃO ELEITO
2018,2,BA,38490,Presidente,60229,NÃO ELEITO
2018,2,SC,82430,Presidente,374,NÃO ELEITO
2018,2,SC,82171,Presidente,1810,NÃO ELEITO
2018,2,SC,83690,Presidente,986,NÃO ELEITO
2018,2,RN,17078,Presidente,1532,NÃO ELEITO
2018,2,BA,34975,Presidente,15160,NÃO ELEITO
2018,2,PR,78956,Presidente,2483,NÃO ELEITO
2018,2,PR,77950,Presidente,2824,NÃO ELEITO
2018,2,SC,80209,Presidente,1958,NÃO ELEITO
2018,2,BA,38490,Presidente,62582,NÃO ELEITO
2018,2,PR,74624,Presidente,724,NÃO ELEITO
2018,2,PR,78395,Presidente,997,NÃO ELEITO
2018,2,SC,83259,Presidente,4571,NÃO ELEITO
2018,2,GO,92665,Presidente,1082,NÃO ELEITO
2018,2,CE,15393,Presidente,1153,ELEITO
2018,2,PB,19534,Presidente,780,ELEITO
2018,2,PB,20630,Presidente,394,ELEITO
2018,2,AM,2330,Presidente,1645,ELEITO
2018,2,RO,604,Presidente,2840,ELEITO
2018,2,RS,85456,Presidente,3269,ELEITO
2018,2,MG,48011,Presidente,969,ELEITO
2018,2,MG,41785,Presidente,1957,ELEITO
2018,2,SP,68373,Presidente,2405,ELEITO
2018,2,SP,69752,Presidente,2957,ELEITO
2018,2,MG,47996,Presidente,11883,ELEITO
2018,2,SP,70718,Presidente,63038,ELEITO
2018,2,SP,65617,Presidente,782,ELEITO
2018,2,SP,64777,Presidente,61367,ELEITO
2018,2,RS,86029,Presidente,991,ELEITO
2018,2,RS,89060,Presidente,1012,ELEITO
2018,2,SP,63630,Presidente,13546,ELEITO
2018,2,MG,51195,Presidente,1784,ELEITO
2018,2,MG,44431,Presidente,1622,ELEITO
2018,2,MG,41238,Presidente,44471,ELEITO
2018,2,RS,89184,Presidente,942,ELEITO
2018,2,RS,86398,Presidente,1252,ELEITO
2018,2,BA,34134,Presidente,22343,ELEITO
2018,2,BA,35670,Presidente,773,ELEITO
2018,2,BA,34231,Presidente,2149,ELEITO
2018,2,AM,2356,Presidente,7609,ELEITO
2018,2,RN,16063,Presidente,1545,ELEITO
2018,2,RN,17639,Presidente,5985,ELEITO
2018,2,BA,37133,Presidente,3915,ELEITO
2018,2,BA,39357,Presidente,1831,ELEITO
2018,2,BA,34878,Presidente,1259,ELEITO
2018,2,SC,80551,Presidente,40432,ELEITO
2018,2,RJ,60011,Presidente,48008,ELEITO
2018,2,BA,39748,Presidente,2180,ELEITO
2018,2,PR,75060,Presidente,1605,ELEITO
2018,2,RJ,60011,Presidente,50443,ELEITO
2018,2,GO,93530,Presidente,2019,ELEITO
2018,2,GO,92290,Presidente,1124,ELEITO
2018,2,GO,92312,Presidente,1702,ELEITO
2018,2,PI,10464,Presidente,872,ELEITO
2018,2,PB,19410,Presidente,949,ELEITO
2018,2,GO,92657,Presidente,10089,ELEITO
2018,2,PE,24899,Presidente,6905,ELEITO
2018,2,MA,8494,Presidente,18343,ELEITO
2018,2,MS,55034,Presidente,1184,ELEITO
2018,2,CE,14990,Presidente,499,ELEITO
2018,2,TO,96652,Presidente,1944,ELEITO
2018,2,MT,98710,Presidente,4181,ELEITO
2018,2,PB,22233,Presidente,2235,ELEITO
2018,2,SE,31690,Presidente,13887,ELEITO
2018,2,SE,31771,Presidente,1530,ELEITO
2018,2,TO,73563,Presidente,835,ELEITO
2018,2,TO,96490,Presidente,2089,ELEITO
2018,2,TO,96857,Presidente,3171,ELEITO
2018,2,MG,49891,Presidente,983,ELEITO
2018,2,RS,87122,Presidente,1689,ELEITO
2018,2,MG,41238,Presidente,43886,ELEITO
2018,2,RS,86053,Presidente,1450,ELEITO
2018,2,RS,87548,Presidente,782,ELEITO
2018,2,SP,70734,Presidente,4667,ELEITO
2018,2,MG,50938,Presidente,1193,ELEITO
2018,2,MG,45250,Presidente,1360,ELEITO
2018,2,MG,51896,Presidente,2003,ELEITO
2018,2,RS,88013,Presidente,41776,ELEITO
2018,2,SP,71790,Presidente,1928,ELEITO
2018,2,SP,63410,Presidente,6144,ELEITO
2018,2,SP,70556,Presidente,7122,ELEITO
2018,2,SP,71617,Presidente,4314,ELEITO
2018,2,SP,63312,Presidente,20269,ELEITO
2018,2,RS,87963,Presidente,1674,ELEITO
2018,2,MG,54399,Presidente,851,ELEITO
2018,2,MG,43559,Presidente,4635,ELEITO
2018,2,RS,85286,Presidente,2684,ELEITO
2018,2,SC,80217,Presidente,1617,ELEITO
2018,2,PR,74659,Presidente,700,ELEITO
2018,2,PR,74152,Presidente,1474,ELEITO
2018,2,RN,18775,Presidente,2658,ELEITO
2018,2,RJ,58572,Presidente,10264,ELEITO
2018,2,RN,18570,Presidente,1140,ELEITO
2018,2,PA,5096,Presidente,27031,ELEITO
2018,2,PA,4472,Presidente,24537,ELEITO
2018,2,PR,78573,Presidente,5256,ELEITO
2018,2,BA,30872,Presidente,8750,ELEITO
2018,2,PR,77810,Presidente,1939,ELEITO
2018,2,PR,79375,Presidente,20508,ELEITO
2018,2,BA,36714,Presidente,592,ELEITO
2018,2,PR,77852,Presidente,1425,ELEITO
2018,2,PR,75566,Presidente,1291,ELEITO
2018,2,SC,80284,Presidente,1353,ELEITO
2018,2,PB,21970,Presidente,376,ELEITO
2018,2,PE,24511,Presidente,3694,ELEITO
2018,2,PE,25976,Presidente,4758,ELEITO
2018,2,PB,20192,Presidente,415,ELEITO
2018,2,GO,96334,Presidente,11467,ELEITO
2018,2,CE,15059,Presidente,5963,ELEITO
2018,2,MA,8400,Presidente,1611,ELEITO
2018,2,MS,98035,Presidente,8245,ELEITO
2018,2,CE,13366,Presidente,508,ELEITO
2018,2,TO,73024,Presidente,726,ELEITO
2018,2,TO,96199,Presidente,867,ELEITO
2018,2,MA,9334,Presidente,1333,ELEITO
2018,2,SE,31054,Presidente,53268,ELEITO
2018,2,SE,31577,Presidente,16608,ELEITO
2018,2,AL,28932,Presidente,6684,ELEITO
2018,2,MG,52272,Presidente,1110,ELEITO
2018,2,RS,85189,Presidente,2363,ELEITO
2018,2,MG,42455,Presidente,7417,ELEITO
2018,2,MG,42790,Presidente,3355,ELEITO
2018,2,SP,61883,Presidente,572,ELEITO
2018,2,MG,53937,Presidente,2893,ELEITO
2018,2,SP,63673,Presidente,1081,ELEITO
2018,2,SP,70572,Presidente,44504,ELEITO
2018,2,RS,88919,Presidente,5867,ELEITO
2018,2,SP,62243,Presidente,2174,ELEITO
2018,2,SP,68438,Presidente,19185,ELEITO
2018,2,RS,88064,Presidente,3425,ELEITO
2018,2,SP,71250,Presidente,1140,ELEITO
2018,2,RS,87262,Presidente,1238,ELEITO
2018,2,PR,79758,Presidente,1877,ELEITO
2018,2,PR,77470,Presidente,730,ELEITO
2018,2,AC,1473,Presidente,8292,ELEITO
2018,2,RN,16870,Presidente,3681,ELEITO
2018,2,RJ,58467,Presidente,32339,ELEITO
2018,2,RN,16497,Presidente,1298,ELEITO
2018,2,RJ,60011,Presidente,56496,ELEITO
2018,2,RJ,60011,Presidente,42845,ELEITO
2018,2,RJ,60011,Presidente,32888,ELEITO
2018,2,BA,38539,Presidente,934,ELEITO
2018,2,PR,74667,Presidente,1423,ELEITO
2018,2,PR,76716,Presidente,5435,ELEITO
2018,2,PR,75353,Presidente,75632,ELEITO
2018,2,PR,74926,Presidente,1208,ELEITO
2018,2,PA,4251,Presidente,20998,ELEITO
2018,2,GO,94951,Presidente,549,ELEITO
2018,2,GO,93610,Presidente,31609,ELEITO
2018,2,PA,5975,Presidente,8200,ELEITO
2018,2,GO,92223,Presidente,1736,ELEITO
2018,2,PI,11533,Presidente,629,ELEITO
2018,2,PE,30015,Presidente,783,ELEITO
2018,2,PB,19160,Presidente,833,ELEITO
2018,2,PI,10790,Presidente,333,ELEITO
2018,2,CE,13870,Presidente,1552,ELEITO
2018,2,MS,90433,Presidente,7096,ELEITO
2018,2,MT,98892,Presidente,24938,ELEITO
2018,2,ES,56014,Presidente,10484,ELEITO
2018,2,AL,28711,Presidente,13765,ELEITO
2018,2,AL,27979,Presidente,563,ELEITO
2018,2,MG,52019,Presidente,860,ELEITO
2018,2,RS,86959,Presidente,2002,ELEITO
2018,2,MG,41734,Presidente,1166,ELEITO
2018,2,SP,69698,Presidente,58022,ELEITO
2018,2,SP,62910,Presidente,32405,ELEITO
2018,2,SP,69353,Presidente,5221,ELEITO
2018,2,SP,67016,Presidente,1110,ELEITO
2018,2,MG,40185,Presidente,1870,ELEITO
2018,2,MG,44830,Presidente,5453,ELEITO
2018,2,MG,42080,Presidente,503,ELEITO
2018,2,RS,85081,Presidente,1149,ELEITO
2018,2,SP,71072,Presidente,50509,ELEITO
2018,2,RS,89247,Presidente,982,ELEITO
2018,2,SP,67571,Presidente,2598,ELEITO
2018,2,SP,61255,Presidente,8536,ELEITO
2018,2,MG,53856,Presidente,27186,ELEITO
2018,2,MG,40398,Presidente,5079,ELEITO
2018,2,SP,61670,Presidente,3277,ELEITO
2018,2,RS,87998,Presidente,11685,ELEITO
2018,2,RS,87033,Presidente,15185,ELEITO
2018,2,MG,50610,Presidente,1145,ELEITO
2018,2,BA,37559,Presidente,1334,ELEITO
2018,2,PR,84590,Presidente,1773,ELEITO
2018,2,ES,56570,Presidente,4652,ELEITO
2018,2,AM,2119,Presidente,1036,ELEITO
2018,2,AP,6041,Presidente,1250,ELEITO
2018,2,RJ,58220,Presidente,4434,ELEITO
2018,2,RN,18872,Presidente,1201,ELEITO
2018,2,RN,17558,Presidente,4814,ELEITO
2018,2,GO,96059,Presidente,4395,ELEITO
2018,2,PR,78492,Presidente,3633,ELEITO
2018,2,PR,78131,Presidente,4418,ELEITO
2018,2,RJ,58149,Presidente,32013,ELEITO
2018,2,RJ,60011,Presidente,52577,ELEITO
2018,2,GO,92029,Presidente,2563,ELEITO
2018,2,GO,92460,Presidente,1193,ELEITO
2018,2,PA,4340,Presidente,3357,ELEITO
2018,2,PI,10553,Presidente,368,ELEITO
2018,2,PI,10774,Presidente,8059,ELEITO
2018,2,PE,25097,Presidente,3916,ELEITO
2018,2,MA,7528,Presidente,1216,ELEITO
2018,2,MA,9113,Presidente,5483,ELEITO
2018,2,TO,93475,Presidente,945,ELEITO
2018,2,PB,21792,Presidente,8399,ELEITO
2018,2,MT,90042,Presidente,1735,ELEITO
2018,2,AM,2615,Presidente,3080,ELEITO
2018,2,TO,93416,Presidente,3012,ELEITO
2018,2,ES,57959,Presidente,8568,ELEITO
2018,2,MG,43117,Presidente,462,ELEITO
2018,2,RS,87580,Presidente,1271,ELEITO
2018,2,SP,65196,Presidente,5575,ELEITO
2018,2,SP,65072,Presidente,9249,ELEITO
2018,2,SP,61905,Presidente,4808,ELEITO
2018,2,RS,87238,Presidente,4138,ELEITO
2018,2,MG,41025,Presidente,4822,ELEITO
2018,2,RS,85235,Presidente,4640,ELEITO
2018,2,SP,63231,Presidente,49732,ELEITO
2018,2,SP,62049,Presidente,1230,ELEITO
2018,2,SP,61638,Presidente,39412,ELEITO
2018,2,SP,66630,Presidente,3119,ELEITO
2018,2,SP,68616,Presidente,60525,ELEITO
2018,2,MG,40762,Presidente,520,ELEITO
2018,2,SP,64572,Presidente,3233,ELEITO
2018,2,SP,67130,Presidente,66677,ELEITO
2018,2,RS,87645,Presidente,810,ELEITO
2018,2,RS,87866,Presidente,626,ELEITO
2018,2,RS,85073,Presidente,21771,ELEITO
2018,2,RS,87220,Presidente,1770,ELEITO
2018,2,BA,38490,Presidente,21200,ELEITO
2018,2,BA,30953,Presidente,560,ELEITO
2018,2,PR,76112,Presidente,1291,ELEITO
2018,2,SC,81507,Presidente,717,ELEITO
2018,2,RN,17698,Presidente,744,ELEITO
2018,2,PA,4138,Presidente,4300,ELEITO
2018,2,BA,38490,Presidente,21266,ELEITO
2018,2,BA,33057,Presidente,1476,ELEITO
2018,2,BA,38733,Presidente,9227,ELEITO
2018,2,SC,80772,Presidente,3945,ELEITO
2018,2,PR,74616,Presidente,2210,ELEITO
2018,2,SC,81450,Presidente,2923,ELEITO
2018,2,PI,12165,Presidente,384,ELEITO
2018,2,PI,12483,Presidente,278,ELEITO
2018,2,PB,20516,Presidente,48741,ELEITO
2018,2,PB,21075,Presidente,392,ELEITO
2018,2,PI,11738,Presidente,945,ELEITO
2018,2,CE,14192,Presidente,4150,ELEITO
2018,2,MA,8257,Presidente,1697,ELEITO
2018,2,MA,8044,Presidente,1025,ELEITO
2018,2,PI,10685,Presidente,439,ELEITO
2018,2,MA,7706,Presidente,1178,ELEITO
2018,2,MA,7803,Presidente,1217,ELEITO
2018,2,TO,73393,Presidente,353,ELEITO
2018,2,SE,31011,Presidente,447,ELEITO
2018,2,MT,90700,Presidente,2116,ELEITO
2018,2,RO,620,Presidente,1967,ELEITO
2018,2,RO,35,Presidente,40693,ELEITO
2018,2,AL,28096,Presidente,4584,ELEITO
2018,2,MG,40312,Presidente,27671,ELEITO
2018,2,MG,53457,Presidente,631,ELEITO
2018,2,SP,61468,Presidente,1857,ELEITO
2018,2,SP,61867,Presidente,1587,ELEITO
2018,2,MG,52795,Presidente,1417,ELEITO
2018,2,SP,71072,Presidente,80750,ELEITO
2018,2,SP,70572,Presidente,39128,ELEITO
2018,2,SP,71072,Presidente,73364,ELEITO
2018,2,SP,68870,Presidente,32142,ELEITO
2018,2,SP,71072,Presidente,85566,ELEITO
2018,2,RS,88790,Presidente,15254,ELEITO
2018,2,RS,86967,Presidente,2300,ELEITO
2018,2,SC,81116,Presidente,9103,ELEITO
2018,2,BA,33332,Presidente,931,ELEITO
2018,2,DF,97012,Presidente,56607,ELEITO
2018,2,SC,81825,Presidente,1368,ELEITO
2018,2,RN,16837,Presidente,1706,ELEITO
2018,2,GO,96610,Presidente,1934,ELEITO
2018,2,PR,77291,Presidente,1090,ELEITO
2018,2,SC,81850,Presidente,18029,ELEITO
2018,2,PR,74403,Presidente,924,ELEITO
2018,2,PR,79898,Presidente,3299,ELEITO
2018,2,PR,75930,Presidente,3531,ELEITO
2018,2,PR,75175,Presidente,2281,ELEITO
2018,2,GO,96873,Presidente,904,ELEITO
2018,2,PI,12181,Presidente,220,ELEITO
2018,2,PI,11193,Presidente,730,ELEITO
2018,2,PE,23590,Presidente,2468,ELEITO
2018,2,PE,25631,Presidente,1668,ELEITO
2018,2,PB,19550,Presidente,665,ELEITO
2018,2,MA,8133,Presidente,8142,ELEITO
2018,2,PE,24090,Presidente,1925,ELEITO
2018,2,MA,8125,Presidente,484,ELEITO
2018,2,CE,13935,Presidente,836,ELEITO
2018,2,SE,32514,Presidente,3193,ELEITO
2018,2,MT,90905,Presidente,1523,ELEITO
2018,2,PB,19127,Presidente,616,ELEITO
2018,2,ES,57975,Presidente,10375,ELEITO
2018,2,ES,57053,Presidente,68570,ELEITO
2018,2,MG,46434,Presidente,4142,ELEITO
2018,2,MG,48550,Presidente,5042,ELEITO
2018,2,MG,47899,Presidente,6019,ELEITO
2018,2,SP,68799,Presidente,7875,ELEITO
2018,2,SP,63398,Presidente,2859,ELEITO
2018,2,MG,42315,Presidente,8022,ELEITO
2018,2,RS,88510,Presidente,17660,ELEITO
2018,2,SP,65099,Presidente,10815,ELEITO
2018,2,SP,72117,Presidente,1837,ELEITO
2018,2,MG,42854,Presidente,10525,ELEITO
2018,2,SP,71072,Presidente,76106,ELEITO
2018,2,SP,68071,Presidente,8520,ELEITO
2018,2,SP,61042,Presidente,5665,ELEITO
2018,2,RS,87629,Presidente,1004,ELEITO
2018,2,BA,39535,Presidente,4036,ELEITO
2018,2,SC,81930,Presidente,1690,ELEITO
2018,2,BA,35394,Presidente,1813,ELEITO
2018,2,AC,1058,Presidente,8711,ELEITO
2018,2,BA,37222,Presidente,529,ELEITO
2018,2,RN,16454,Presidente,2664,ELEITO
2018,2,RN,17612,Presidente,40753,ELEITO
2018,2,GO,94471,Presidente,1011,ELEITO
2018,2,BA,36498,Presidente,1581,ELEITO
2018,2,BA,36994,Presidente,559,ELEITO
2018,2,RJ,58653,Presidente,52348,ELEITO
2018,2,GO,94030,Presidente,12060,ELEITO
2018,2,CE,13188,Presidente,13407,ELEITO
2018,2,TO,95338,Presidente,1459,ELEITO
2018,2,TO,73458,Presidente,505,ELEITO
2018,2,PB,19062,Presidente,1074,ELEITO
2018,2,SE,31291,Presidente,3028,ELEITO
2018,2,SE,31976,Presidente,1247,ELEITO
2018,2,MT,89974,Presidente,1404,ELEITO
2018,2,MT,90409,Presidente,1260,ELEITO
2018,2,MT,90670,Presidente,51665,ELEITO
2018,2,ES,57096,Presidente,8640,ELEITO
2018,2,MG,44237,Presidente,2406,ELEITO
2018,2,MG,40908,Presidente,1956,ELEITO
2018,2,MG,52655,Presidente,1197,ELEITO
2018,2,SP,70998,Presidente,69848,ELEITO
2018,2,MG,53899,Presidente,1558,ELEITO
2018,2,SP,61018,Presidente,15088,ELEITO
2018,2,SP,72079,Presidente,725,ELEITO
2018,2,MG,45578,Presidente,645,ELEITO
2018,2,SP,70572,Presidente,52009,ELEITO
2018,2,SP,63177,Presidente,10147,ELEITO
2018,2,MG,46736,Presidente,4599,ELEITO
2018,2,SP,70971,Presidente,54004,ELEITO
2018,2,MG,43010,Presidente,5214,ELEITO
2018,2,MG,50830,Presidente,3175,ELEITO
2018,2,MG,53759,Presidente,2629,ELEITO
2018,2,SP,63770,Presidente,27339,ELEITO
2018,2,MG,51870,Presidente,617,ELEITO
2018,2,SC,81191,Presidente,3723,ELEITO
2018,2,BA,30058,Presidente,6438,ELEITO
2018,2,SC,83917,Presidente,3728,ELEITO
2018,2,SP,64351,Presidente,18233,ELEITO
2018,2,SC,83798,Presidente,21129,ELEITO
2018,2,MG,41971,Presidente,3748,ELEITO
2018,2,MG,46655,Presidente,4485,ELEITO
2018,2,AM,98434,Presidente,4751,ELEITO
2018,2,SC,82635,Presidente,2976,ELEITO
2018,2,BA,39489,Presidente,1685,ELEITO
2018,2,RN,16918,Presidente,1450,ELEITO
2018,2,PA,5150,Presidente,5388,ELEITO
2018,2,PR,74381,Presidente,818,ELEITO
2018,2,PR,76333,Presidente,14567,ELEITO
2018,2,PR,75809,Presidente,2159,ELEITO
2018,2,PR,74179,Presidente,4777,ELEITO
2018,2,BA,37990,Presidente,593,ELEITO
2018,2,PR,75310,Presidente,1434,ELEITO
2018,2,PR,75205,Presidente,9319,ELEITO
2018,2,PR,78654,Presidente,1809,ELEITO
2018,2,GO,93734,Presidente,54726,ELEITO
2018,2,PE,25577,Presidente,843,ELEITO
2018,2,PI,11576,Presidente,4697,ELEITO
2018,2,PB,20877,Presidente,1364,ELEITO
2018,2,PB,21270,Presidente,2165,ELEITO
2018,2,GO,95737,Presidente,7982,ELEITO
2018,2,CE,13595,Presidente,1698,ELEITO
2018,2,PA,4600,Presidente,3221,ELEITO
2018,2,PE,23574,Presidente,21783,ELEITO
2018,2,PE,23108,Presidente,819,ELEITO
2018,2,PE,23299,Presidente,1356,ELEITO
2018,2,PE,26336,Presidente,3489,ELEITO
2018,2,CE,14796,Presidente,5016,ELEITO
2018,2,CE,14036,Presidente,628,ELEITO
2018,2,SE,32492,Presidente,1540,ELEITO
2018,2,SE,31038,Presidente,2193,ELEITO
2018,2,MT,90913,Presidente,3666,ELEITO
2018,2,MT,90808,Presidente,2229,ELEITO
2018,2,ES,57010,Presidente,21818,ELEITO
2018,2,MG,42382,Presidente,792,ELEITO
2018,2,RS,89770,Presidente,2252,ELEITO
2018,2,RS,84751,Presidente,1924,ELEITO
2018,2,MG,46876,Presidente,9675,ELEITO
2018,2,MG,41793,Presidente,12215,ELEITO
2018,2,SP,65455,Presidente,41677,ELEITO
2018,2,SP,68756,Presidente,76724,ELEITO
2018,2,SP,71072,Presidente,87993,ELEITO
2018,2,SP,64459,Presidente,4101,ELEITO
2018,2,RS,87769,Presidente,620,ELEITO
2018,2,RS,87718,Presidente,49835,ELEITO
2018,2,MG,48755,Presidente,2597,ELEITO
2018,2,RS,85685,Presidente,8420,ELEITO
2018,2,RS,88021,Presidente,650,ELEITO
2018,2,MG,49034,Presidente,30914,ELEITO
2018,2,BA,35734,Presidente,15727,ELEITO
2018,2,BA,33715,Presidente,877,ELEITO
2018,2,SC,82317,Presidente,3340,ELEITO
2018,2,BA,34754,Presidente,541,ELEITO
2018,2,PR,75779,Presidente,860,ELEITO
2018,2,PR,75639,Presidente,55759,ELEITO
2018,2,BA,33391,Presidente,1704,ELEITO
2018,2,PA,4723,Presidente,5979,ELEITO
2018,2,PR,79553,Presidente,10306,ELEITO
2018,2,SC,83216,Presidente,14229,ELEITO
2018,2,BA,33618,Presidente,657,ELEITO
2018,2,PR,75485,Presidente,1062,ELEITO
2018,2,PA,4790,Presidente,3381,ELEITO
2018,2,PA,4014,Presidente,19896,ELEITO
2018,2,GO,95990,Presidente,13093,ELEITO
2018,2,SC,81043,Presidente,1980,ELEITO
2018,2,PE,23795,Presidente,17563,ELEITO
2018,2,CE,13307,Presidente,3650,ELEITO
2018,2,CE,13218,Presidente,11455,ELEITO
2018,2,CE,13269,Presidente,433,ELEITO
2018,2,MA,8796,Presidente,5581,ELEITO
2018,2,MS,90530,Presidente,1770,ELEITO
2018,2,TO,95478,Presidente,1779,ELEITO
2018,2,MA,7366,Presidente,2363,ELEITO
2018,2,PE,23159,Presidente,2622,ELEITO
