ANO_ELEICAO,NR_TURNO,CD_MUNICIPIO,SG_UF,DS_CARGO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
2022,2,84514,PR,Presidente,ELEITO,3949
2022,2,84514,PR,Presidente,NÃO ELEITO,2937
2022,2,84530,PR,Presidente,ELEITO,5418
2022,2,84530,PR,Presidente,NÃO ELEITO,3815
2022,2,84557,PR,Presidente,ELEITO,1407
2022,2,84557,PR,Presidente,NÃO ELEITO,1147
2022,2,84573,PR,Presidente,ELEITO,2834
2022,2,84573,PR,Presidente,NÃO ELEITO,2069
2022,2,84590,PR,Presidente,ELEITO,1431
2022,2,84590,PR,Presidente,NÃO ELEITO,1789
2022,2,84611,PR,Presidente,ELEITO,22685
2022,2,84611,PR,Presidente,NÃO ELEITO,29538
2022,2,84638,PR,Presidente,ELEITO,1879
2022,2,84638,PR,Presidente,NÃO ELEITO,3083
2022,2,84654,PR,Presidente,ELEITO,1878
2022,2,84654,PR,Presidente,NÃO ELEITO,3536
2022,2,84670,PR,Presidente,ELEITO,4258
2022,2,84670,PR,Presidente,NÃO ELEITO,10322
2022,2,84697,PR,Presidente,ELEITO,2478
2022,2,84697,PR,Presidente,NÃO ELEITO,5138
2022,2,84719,PR,Presidente,ELEITO,1447
2022,2,84719,PR,Presidente,NÃO ELEITO,1213
2022,2,84735,RS,Presidente,ELEITO,1084
2022,2,84735,RS,Presidente,NÃO ELEITO,1634
2022,2,84743,RS,Presidente,ELEITO,653
2022,2,84743,RS,Presidente,NÃO ELEITO,1401
2022,2,84751,RS,Presidente,ELEITO,588
2022,2,84751,RS,Presidente,NÃO ELEITO,2041
2022,2,84760,RS,Presidente,ELEITO,1987
2022,2,84760,RS,Presidente,NÃO ELEITO,2235
2022,2,84778,RS,Presidente,ELEITO,976
2022,2,84778,RS,Presidente,NÃO ELEITO,708
2022,2,84786,RS,Presidente,ELEITO,1309
2022,2,84786,RS,Presidente,NÃO ELEITO,1302
2022,2,84794,RS,Presidente,ELEITO,434
2022,2,84794,RS,Presidente,NÃO ELEITO,1707
2022,2,84808,RS,Presidente,ELEITO,648
2022,2,84808,RS,Presidente,NÃO ELEITO,816
2022,2,84816,RS,Presidente,ELEITO,4602
2022,2,84816,RS,Presidente,NÃO ELEITO,7367
2022,2,84824,RS,Presidente,ELEITO,581
2022,2,84824,RS,Presidente,NÃO ELEITO,1907
2022,2,84832,RS,Presidente,ELEITO,790
2022,2,84832,RS,Presidente,NÃO ELEITO,1410
2022,2,84840,RS,Presidente,ELEITO,1690
2022,2,84840,RS,Presidente,NÃO ELEITO,996
2022,2,84859,RS,Presidente,ELEITO,1258
2022,2,84859,RS,Presidente,NÃO ELEITO,2205
2022,2,84867,RS,Presidente,ELEITO,290
2022,2,84867,RS,Presidente,NÃO ELEITO,878
2022,2,84875,RS,Presidente,ELEITO,881
2022,2,84875,RS,Presidente,NÃO ELEITO,2113
2022,2,84883,RS,Presidente,ELEITO,1141
2022,2,84883,RS,Presidente,NÃO ELEITO,2103
2022,2,84891,RS,Presidente,ELEITO,2866
2022,2,84891,RS,Presidente,NÃO ELEITO,3472
2022,2,84905,RS,Presidente,ELEITO,1239
2022,2,84905,RS,Presidente,NÃO ELEITO,1400
2022,2,84913,RS,Presidente,ELEITO,560
2022,2,84913,RS,Presidente,NÃO ELEITO,1108
2022,2,84921,RS,Presidente,ELEITO,2032
2022,2,84921,RS,Presidente,NÃO ELEITO,2455
2022,2,84930,RS,Presidente,ELEITO,430
2022,2,84930,RS,Presidente,NÃO ELEITO,1633
2022,2,84948,RS,Presidente,ELEITO,815
2022,2,84948,RS,Presidente,NÃO ELEITO,1868
2022,2,84956,RS,Presidente,ELEITO,719
2022,2,84956,RS,Presidente,NÃO ELEITO,1069
2022,2,84964,RS,Presidente,ELEITO,1299
2022,2,84964,RS,Presidente,NÃO ELEITO,1580
2022,2,84972,RS,Presidente,ELEITO,1378
2022,2,84972,RS,Presidente,NÃO ELEITO,1529
2022,2,84980,RS,Presidente,ELEITO,3725
2022,2,84980,RS,Presidente,NÃO ELEITO,2643
2022,2,84999,RS,Presidente,ELEITO,1017
2022,2,84999,RS,Presidente,NÃO ELEITO,3509
2022,2,85006,RS,Presidente,ELEITO,2204
2022,2,85006,RS,Presidente,NÃO ELEITO,2029
2022,2,85014,RS,Presidente,ELEITO,4418
2022,2,85014,RS,Presidente,NÃO ELEITO,6146
2022,2,85022,RS,Presidente,ELEITO,1042
2022,2,85022,RS,Presidente,NÃO ELEITO,1298
2022,2,85030,RS,Presidente,ELEITO,1660
2022,2,85030,RS,Presidente,NÃO ELEITO,3269
2022,2,85049,RS,Presidente,ELEITO,1105
2022,2,85049,RS,Presidente,NÃO ELEITO,886
2022,2,85057,RS,Presidente,ELEITO,2131
2022,2,85057,RS,Presidente,NÃO ELEITO,2411
2022,2,85065,RS,Presidente,ELEITO,1236
2022,2,85065,RS,Presidente,NÃO ELEITO,1986
2022,2,85073,RS,Presidente,ELEITO,21787
2022,2,85073,RS,Presidente,NÃO ELEITO,19414
2022,2,85081,RS,Presidente,ELEITO,803
2022,2,85081,RS,Presidente,NÃO ELEITO,1249
2022,2,85090,RS,Presidente,ELEITO,2501
2022,2,85090,RS,Presidente,NÃO ELEITO,2446
2022,2,85103,RS,Presidente,ELEITO,2684
2022,2,85103,RS,Presidente,NÃO ELEITO,3187
2022,2,85111,RS,Presidente,ELEITO,51231
2022,2,85111,RS,Presidente,NÃO ELEITO,51956
2022,2,85120,RS,Presidente,ELEITO,1558
2022,2,85120,RS,Presidente,NÃO ELEITO,1784
2022,2,85138,RS,Presidente,ELEITO,718
2022,2,85138,RS,Presidente,NÃO ELEITO,3325
2022,2,85146,RS,Presidente,ELEITO,1858
2022,2,85146,RS,Presidente,NÃO ELEITO,2788
2022,2,85154,RS,Presidente,ELEITO,1774
2022,2,85154,RS,Presidente,NÃO ELEITO,7241
2022,2,85162,RS,Presidente,ELEITO,2390
2022,2,85162,RS,Presidente,NÃO ELEITO,3588
2022,2,85170,RS,Presidente,ELEITO,2235
2022,2,85170,RS,Presidente,NÃO ELEITO,3018
2022,2,85189,RS,Presidente,ELEITO,964
2022,2,85189,RS,Presidente,NÃO ELEITO,2418
2022,2,85197,RS,Presidente,ELEITO,4371
2022,2,85197,RS,Presidente,NÃO ELEITO,9260
2022,2,85200,RS,Presidente,ELEITO,1163
2022,2,85200,RS,Presidente,NÃO ELEITO,1361
2022,2,85219,RS,Presidente,ELEITO,4153
2022,2,85219,RS,Presidente,NÃO ELEITO,3574
2022,2,85227,RS,Presidente,ELEITO,1287
2022,2,85227,RS,Presidente,NÃO ELEITO,958
2022,2,85235,RS,Presidente,ELEITO,3508
2022,2,85235,RS,Presidente,NÃO ELEITO,4783
2022,2,85243,RS,Presidente,ELEITO,358
2022,2,85243,RS,Presidente,NÃO ELEITO,1320
2022,2,85251,RS,Presidente,ELEITO,7082
2022,2,85251,RS,Presidente,NÃO ELEITO,4230
2022,2,85260,RS,Presidente,ELEITO,2374
2022,2,85260,RS,Presidente,NÃO ELEITO,1241
2022,2,85278,RS,Presidente,ELEITO,2394
2022,2,85278,RS,Presidente,NÃO ELEITO,4714
2022,2,85286,RS,Presidente,ELEITO,1257
2022,2,85286,RS,Presidente,NÃO ELEITO,2768
2022,2,85294,RS,Presidente,ELEITO,1582
2022,2,85294,RS,Presidente,NÃO ELEITO,3432
2022,2,85308,RS,Presidente,ELEITO,2191
2022,2,85308,RS,Presidente,NÃO ELEITO,3816
2022,2,85316,RS,Presidente,ELEITO,35303
2022,2,85316,RS,Presidente,NÃO ELEITO,30449
2022,2,85324,RS,Presidente,ELEITO,637
2022,2,85324,RS,Presidente,NÃO ELEITO,2483
2022,2,85332,RS,Presidente,ELEITO,1776
2022,2,85332,RS,Presidente,NÃO ELEITO,2751
2022,2,85340,RS,Presidente,ELEITO,813
2022,2,85340,RS,Presidente,NÃO ELEITO,1106
2022,2,85359,RS,Presidente,ELEITO,1662
2022,2,85359,RS,Presidente,NÃO ELEITO,1745
2022,2,85367,RS,Presidente,ELEITO,1884
2022,2,85367,RS,Presidente,NÃO ELEITO,4858
2022,2,85375,RS,Presidente,ELEITO,3597
2022,2,85375,RS,Presidente,NÃO ELEITO,4089
2022,2,85383,RS,Presidente,ELEITO,550
2022,2,85383,RS,Presidente,NÃO ELEITO,1372
2022,2,85391,RS,Presidente,ELEITO,3471
2022,2,85391,RS,Presidente,NÃO ELEITO,2966
2022,2,85405,RS,Presidente,ELEITO,310
2022,2,85405,RS,Presidente,NÃO ELEITO,1305
2022,2,85413,RS,Presidente,ELEITO,17873
2022,2,85413,RS,Presidente,NÃO ELEITO,55971
2022,2,85421,RS,Presidente,ELEITO,606
2022,2,85421,RS,Presidente,NÃO ELEITO,772
2022,2,85430,RS,Presidente,ELEITO,1663
2022,2,85430,RS,Presidente,NÃO ELEITO,3057
2022,2,85448,RS,Presidente,ELEITO,790
2022,2,85448,RS,Presidente,NÃO ELEITO,1181
2022,2,85456,RS,Presidente,ELEITO,3048
2022,2,85456,RS,Presidente,NÃO ELEITO,3260
2022,2,85464,RS,Presidente,ELEITO,2275
2022,2,85464,RS,Presidente,NÃO ELEITO,2491
2022,2,85472,RS,Presidente,ELEITO,2830
2022,2,85472,RS,Presidente,NÃO ELEITO,4991
2022,2,85480,RS,Presidente,ELEITO,2458
2022,2,85480,RS,Presidente,NÃO ELEITO,2226
2022,2,85499,RS,Presidente,ELEITO,2229
2022,2,85499,RS,Presidente,NÃO ELEITO,1633
2022,2,85502,RS,Presidente,ELEITO,1650
2022,2,85502,RS,Presidente,NÃO ELEITO,3446
2022,2,85510,RS,Presidente,ELEITO,1304
2022,2,85510,RS,Presidente,NÃO ELEITO,877
2022,2,85529,RS,Presidente,ELEITO,2135
2022,2,85529,RS,Presidente,NÃO ELEITO,2337
2022,2,85537,RS,Presidente,ELEITO,6346
2022,2,85537,RS,Presidente,NÃO ELEITO,4955
2022,2,85545,RS,Presidente,ELEITO,1306
2022,2,85545,RS,Presidente,NÃO ELEITO,1374
2022,2,85553,RS,Presidente,ELEITO,11965
2022,2,85553,RS,Presidente,NÃO ELEITO,7096
2022,2,85561,RS,Presidente,ELEITO,837
2022,2,85561,RS,Presidente,NÃO ELEITO,1426
2022,2,85570,RS,Presidente,ELEITO,3528
2022,2,85570,RS,Presidente,NÃO ELEITO,2897
2022,2,85588,RS,Presidente,ELEITO,785
2022,2,85588,RS,Presidente,NÃO ELEITO,729
2022,2,85596,RS,Presidente,ELEITO,18957
2022,2,85596,RS,Presidente,NÃO ELEITO,28555
2022,2,85600,RS,Presidente,ELEITO,1155
2022,2,85600,RS,Presidente,NÃO ELEITO,947
2022,2,85618,RS,Presidente,ELEITO,32734
2022,2,85618,RS,Presidente,NÃO ELEITO,46256
2022,2,85626,RS,Presidente,ELEITO,704
2022,2,85626,RS,Presidente,NÃO ELEITO,730
2022,2,85634,RS,Presidente,ELEITO,1290
2022,2,85634,RS,Presidente,NÃO ELEITO,1998
2022,2,85642,RS,Presidente,ELEITO,964
2022,2,85642,RS,Presidente,NÃO ELEITO,2056
2022,2,85650,RS,Presidente,ELEITO,1724
2022,2,85650,RS,Presidente,NÃO ELEITO,1520
2022,2,85669,RS,Presidente,ELEITO,1084
2022,2,85669,RS,Presidente,NÃO ELEITO,1243
2022,2,85677,RS,Presidente,ELEITO,1436
2022,2,85677,RS,Presidente,NÃO ELEITO,2098
2022,2,85685,RS,Presidente,ELEITO,6292
2022,2,85685,RS,Presidente,NÃO ELEITO,8625
2022,2,85693,RS,Presidente,ELEITO,15626
2022,2,85693,RS,Presidente,NÃO ELEITO,22770
2022,2,85707,RS,Presidente,ELEITO,972
2022,2,85707,RS,Presidente,NÃO ELEITO,1038
2022,2,85715,RS,Presidente,ELEITO,1340
2022,2,85715,RS,Presidente,NÃO ELEITO,2580
2022,2,85723,RS,Presidente,ELEITO,768
2022,2,85723,RS,Presidente,NÃO ELEITO,2862
2022,2,85731,RS,Presidente,ELEITO,1869
2022,2,85731,RS,Presidente,NÃO ELEITO,2374
2022,2,85740,RS,Presidente,ELEITO,1474
2022,2,85740,RS,Presidente,NÃO ELEITO,1815
2022,2,85758,RS,Presidente,ELEITO,1016
2022,2,85758,RS,Presidente,NÃO ELEITO,2869
2022,2,85766,RS,Presidente,ELEITO,471
2022,2,85766,RS,Presidente,NÃO ELEITO,1170
2022,2,85774,RS,Presidente,ELEITO,13361
2022,2,85774,RS,Presidente,NÃO ELEITO,28341
2022,2,85782,RS,Presidente,ELEITO,697
2022,2,85782,RS,Presidente,NÃO ELEITO,1384
2022,2,85790,RS,Presidente,ELEITO,1622
2022,2,85790,RS,Presidente,NÃO ELEITO,1535
2022,2,85804,RS,Presidente,ELEITO,3884
2022,2,85804,RS,Presidente,NÃO ELEITO,3923
2022,2,85812,RS,Presidente,ELEITO,7249
2022,2,85812,RS,Presidente,NÃO ELEITO,10324
2022,2,85820,RS,Presidente,ELEITO,290
2022,2,85820,RS,Presidente,NÃO ELEITO,948
2022,2,85839,RS,Presidente,ELEITO,1484
2022,2,85839,RS,Presidente,NÃO ELEITO,3378
2022,2,85847,RS,Presidente,ELEITO,991
2022,2,85847,RS,Presidente,NÃO ELEITO,1099
2022,2,85855,RS,Presidente,ELEITO,8480
2022,2,85855,RS,Presidente,NÃO ELEITO,16937
2022,2,85863,RS,Presidente,ELEITO,342
2022,2,85863,RS,Presidente,NÃO ELEITO,1013
2022,2,85871,RS,Presidente,ELEITO,13636
2022,2,85871,RS,Presidente,NÃO ELEITO,19270
2022,2,85880,RS,Presidente,ELEITO,1009
2022,2,85880,RS,Presidente,NÃO ELEITO,1502
2022,2,85898,RS,Presidente,ELEITO,88851
2022,2,85898,RS,Presidente,NÃO ELEITO,108143
2022,2,85901,RS,Presidente,ELEITO,1035
2022,2,85901,RS,Presidente,NÃO ELEITO,1008
2022,2,85910,RS,Presidente,ELEITO,14582
2022,2,85910,RS,Presidente,NÃO ELEITO,22264
2022,2,85928,RS,Presidente,ELEITO,1029
2022,2,85928,RS,Presidente,NÃO ELEITO,1052
2022,2,85936,RS,Presidente,ELEITO,4931
2022,2,85936,RS,Presidente,NÃO ELEITO,14478
2022,2,85944,RS,Presidente,ELEITO,2637
2022,2,85944,RS,Presidente,NÃO ELEITO,2915
2022,2,85952,RS,Presidente,ELEITO,1748
2022,2,85952,RS,Presidente,NÃO ELEITO,4557
2022,2,85960,RS,Presidente,ELEITO,747
2022,2,85960,RS,Presidente,NÃO ELEITO,1358
2022,2,85979,RS,Presidente,ELEITO,2681
2022,2,85979,RS,Presidente,NÃO ELEITO,3579
2022,2,85987,RS,Presidente,ELEITO,1662
2022,2,85987,RS,Presidente,NÃO ELEITO,2758
2022,2,85995,RS,Presidente,ELEITO,91262
2022,2,85995,RS,Presidente,NÃO ELEITO,180592
2022,2,86010,RS,Presidente,ELEITO,4099
2022,2,86010,RS,Presidente,NÃO ELEITO,4097
2022,2,86029,RS,Presidente,ELEITO,747
2022,2,86029,RS,Presidente,NÃO ELEITO,1126
2022,2,86037,RS,Presidente,ELEITO,2451
2022,2,86037,RS,Presidente,NÃO ELEITO,4072
2022,2,86045,RS,Presidente,ELEITO,1746
2022,2,86045,RS,Presidente,NÃO ELEITO,1757
2022,2,86053,RS,Presidente,ELEITO,1259
2022,2,86053,RS,Presidente,NÃO ELEITO,1577
2022,2,86061,RS,Presidente,ELEITO,625
2022,2,86061,RS,Presidente,NÃO ELEITO,2232
2022,2,86070,RS,Presidente,ELEITO,1248
2022,2,86070,RS,Presidente,NÃO ELEITO,1800
2022,2,86088,RS,Presidente,ELEITO,1116
2022,2,86088,RS,Presidente,NÃO ELEITO,1722
2022,2,86096,RS,Presidente,ELEITO,740
2022,2,86096,RS,Presidente,NÃO ELEITO,1782
2022,2,86100,RS,Presidente,ELEITO,320
2022,2,86100,RS,Presidente,NÃO ELEITO,733
2022,2,86118,RS,Presidente,ELEITO,1736
2022,2,86118,RS,Presidente,NÃO ELEITO,2871
2022,2,86126,RS,Presidente,ELEITO,458
2022,2,86126,RS,Presidente,NÃO ELEITO,1169
2022,2,86134,RS,Presidente,ELEITO,2976
2022,2,86134,RS,Presidente,NÃO ELEITO,3776
2022,2,86142,RS,Presidente,ELEITO,1765
2022,2,86142,RS,Presidente,NÃO ELEITO,1453
2022,2,86150,RS,Presidente,ELEITO,2430
2022,2,86150,RS,Presidente,NÃO ELEITO,2255
2022,2,86169,RS,Presidente,ELEITO,629
2022,2,86169,RS,Presidente,NÃO ELEITO,1710
2022,2,86177,RS,Presidente,ELEITO,3790
2022,2,86177,RS,Presidente,NÃO ELEITO,4644
2022,2,86185,RS,Presidente,ELEITO,1667
2022,2,86185,RS,Presidente,NÃO ELEITO,2380
2022,2,86193,RS,Presidente,ELEITO,16354
2022,2,86193,RS,Presidente,NÃO ELEITO,19195
2022,2,86207,RS,Presidente,ELEITO,1543
2022,2,86207,RS,Presidente,NÃO ELEITO,2911
2022,2,86215,RS,Presidente,ELEITO,2735
2022,2,86215,RS,Presidente,NÃO ELEITO,5021
2022,2,86223,RS,Presidente,ELEITO,1170
2022,2,86223,RS,Presidente,NÃO ELEITO,3048
2022,2,86231,RS,Presidente,ELEITO,1304
2022,2,86231,RS,Presidente,NÃO ELEITO,2021
2022,2,86240,RS,Presidente,ELEITO,9910
2022,2,86240,RS,Presidente,NÃO ELEITO,10436
2022,2,86258,RS,Presidente,ELEITO,6706
2022,2,86258,RS,Presidente,NÃO ELEITO,13698
2022,2,86274,RS,Presidente,ELEITO,4272
2022,2,86274,RS,Presidente,NÃO ELEITO,3746
2022,2,86282,RS,Presidente,ELEITO,553
2022,2,86282,RS,Presidente,NÃO ELEITO,1700
2022,2,86290,RS,Presidente,ELEITO,11319
2022,2,86290,RS,Presidente,NÃO ELEITO,9878
2022,2,86304,RS,Presidente,ELEITO,2121
2022,2,86304,RS,Presidente,NÃO ELEITO,2797
2022,2,86312,RS,Presidente,ELEITO,1092
2022,2,86312,RS,Presidente,NÃO ELEITO,1316
2022,2,86320,RS,Presidente,ELEITO,1216
2022,2,86320,RS,Presidente,NÃO ELEITO,1389
2022,2,86339,RS,Presidente,ELEITO,4218
2022,2,86339,RS,Presidente,NÃO ELEITO,9544
2022,2,86347,RS,Presidente,ELEITO,1377
2022,2,86347,RS,Presidente,NÃO ELEITO,2245
2022,2,86355,RS,Presidente,ELEITO,8413
2022,2,86355,RS,Presidente,NÃO ELEITO,5840
2022,2,86363,RS,Presidente,ELEITO,1091
2022,2,86363,RS,Presidente,NÃO ELEITO,948
2022,2,86371,RS,Presidente,ELEITO,21164
2022,2,86371,RS,Presidente,NÃO ELEITO,42893
2022,2,86380,RS,Presidente,ELEITO,668
2022,2,86380,RS,Presidente,NÃO ELEITO,782
2022,2,86398,RS,Presidente,ELEITO,2585
2022,2,86398,RS,Presidente,NÃO ELEITO,1203
2022,2,86401,RS,Presidente,ELEITO,944
2022,2,86401,RS,Presidente,NÃO ELEITO,1322
2022,2,86410,RS,Presidente,ELEITO,1817
2022,2,86410,RS,Presidente,NÃO ELEITO,1600
2022,2,86428,RS,Presidente,ELEITO,816
2022,2,86428,RS,Presidente,NÃO ELEITO,757
2022,2,86436,RS,Presidente,ELEITO,2375
2022,2,86436,RS,Presidente,NÃO ELEITO,2061
2022,2,86444,RS,Presidente,ELEITO,921
2022,2,86444,RS,Presidente,NÃO ELEITO,860
2022,2,86452,RS,Presidente,ELEITO,950
2022,2,86452,RS,Presidente,NÃO ELEITO,1153
2022,2,86460,RS,Presidente,ELEITO,432
2022,2,86460,RS,Presidente,NÃO ELEITO,1777
2022,2,86479,RS,Presidente,ELEITO,4335
2022,2,86479,RS,Presidente,NÃO ELEITO,5978
2022,2,86487,RS,Presidente,ELEITO,4090
2022,2,86487,RS,Presidente,NÃO ELEITO,1974
2022,2,86495,RS,Presidente,ELEITO,8427
2022,2,86495,RS,Presidente,NÃO ELEITO,20924
2022,2,86509,RS,Presidente,ELEITO,876
2022,2,86509,RS,Presidente,NÃO ELEITO,1396
2022,2,86517,RS,Presidente,ELEITO,25148
2022,2,86517,RS,Presidente,NÃO ELEITO,26136
2022,2,86525,RS,Presidente,ELEITO,591
2022,2,86525,RS,Presidente,NÃO ELEITO,586
2022,2,86533,RS,Presidente,ELEITO,5562
2022,2,86533,RS,Presidente,NÃO ELEITO,14439
2022,2,86541,RS,Presidente,ELEITO,1081
2022,2,86541,RS,Presidente,NÃO ELEITO,1210
2022,2,86550,RS,Presidente,ELEITO,11728
2022,2,86550,RS,Presidente,NÃO ELEITO,34359
2022,2,86568,RS,Presidente,ELEITO,980
2022,2,86568,RS,Presidente,NÃO ELEITO,1039
2022,2,86576,RS,Presidente,ELEITO,1834
2022,2,86576,RS,Presidente,NÃO ELEITO,2743
2022,2,86584,RS,Presidente,ELEITO,606
2022,2,86584,RS,Presidente,NÃO ELEITO,1233
2022,2,86592,RS,Presidente,ELEITO,2822
2022,2,86592,RS,Presidente,NÃO ELEITO,6148
2022,2,86606,RS,Presidente,ELEITO,670
2022,2,86606,RS,Presidente,NÃO ELEITO,1305
2022,2,86614,RS,Presidente,ELEITO,3691
2022,2,86614,RS,Presidente,NÃO ELEITO,16910
2022,2,86622,RS,Presidente,ELEITO,739
2022,2,86622,RS,Presidente,NÃO ELEITO,1396
2022,2,86630,RS,Presidente,ELEITO,3684
2022,2,86630,RS,Presidente,NÃO ELEITO,2720
2022,2,86649,RS,Presidente,ELEITO,983
2022,2,86649,RS,Presidente,NÃO ELEITO,1269
2022,2,86657,RS,Presidente,ELEITO,2258
2022,2,86657,RS,Presidente,NÃO ELEITO,2062
2022,2,86665,RS,Presidente,ELEITO,1034
2022,2,86665,RS,Presidente,NÃO ELEITO,1130
2022,2,86673,RS,Presidente,ELEITO,7918
2022,2,86673,RS,Presidente,NÃO ELEITO,12234
2022,2,86681,RS,Presidente,ELEITO,835
2022,2,86681,RS,Presidente,NÃO ELEITO,749
2022,2,86690,RS,Presidente,ELEITO,5250
2022,2,86690,RS,Presidente,NÃO ELEITO,16455
2022,2,86703,RS,Presidente,ELEITO,534
2022,2,86703,RS,Presidente,NÃO ELEITO,419
2022,2,86711,RS,Presidente,ELEITO,1375
2022,2,86711,RS,Presidente,NÃO ELEITO,2964
2022,2,86720,RS,Presidente,ELEITO,1219
2022,2,86720,RS,Presidente,NÃO ELEITO,732
2022,2,86738,RS,Presidente,ELEITO,2521
2022,2,86738,RS,Presidente,NÃO ELEITO,2311
2022,2,86746,RS,Presidente,ELEITO,341
2022,2,86746,RS,Presidente,NÃO ELEITO,996
2022,2,86754,RS,Presidente,ELEITO,2772
2022,2,86754,RS,Presidente,NÃO ELEITO,2593
2022,2,86762,RS,Presidente,ELEITO,1044
2022,2,86762,RS,Presidente,NÃO ELEITO,741
2022,2,86770,RS,Presidente,ELEITO,2896
2022,2,86770,RS,Presidente,NÃO ELEITO,7346
2022,2,86789,RS,Presidente,ELEITO,1295
2022,2,86789,RS,Presidente,NÃO ELEITO,1093
2022,2,86797,RS,Presidente,ELEITO,3695
2022,2,86797,RS,Presidente,NÃO ELEITO,6709
2022,2,86800,RS,Presidente,ELEITO,2292
2022,2,86800,RS,Presidente,NÃO ELEITO,1439
2022,2,86819,RS,Presidente,ELEITO,6444
2022,2,86819,RS,Presidente,NÃO ELEITO,19160
2022,2,86827,RS,Presidente,ELEITO,775
2022,2,86827,RS,Presidente,NÃO ELEITO,762
2022,2,86835,RS,Presidente,ELEITO,57730
2022,2,86835,RS,Presidente,NÃO ELEITO,87219
2022,2,86843,RS,Presidente,ELEITO,553
2022,2,86843,RS,Presidente,NÃO ELEITO,874
2022,2,86851,RS,Presidente,ELEITO,28475
2022,2,86851,RS,Presidente,NÃO ELEITO,28599
2022,2,86860,RS,Presidente,ELEITO,924
2022,2,86860,RS,Presidente,NÃO ELEITO,662
2022,2,86878,RS,Presidente,ELEITO,3868
2022,2,86878,RS,Presidente,NÃO ELEITO,11775
2022,2,86886,RS,Presidente,ELEITO,342
2022,2,86886,RS,Presidente,NÃO ELEITO,1012
2022,2,86894,RS,Presidente,ELEITO,2245
2022,2,86894,RS,Presidente,NÃO ELEITO,2692
2022,2,86908,RS,Presidente,ELEITO,1613
2022,2,86908,RS,Presidente,NÃO ELEITO,2156
2022,2,86916,RS,Presidente,ELEITO,3577
2022,2,86916,RS,Presidente,NÃO ELEITO,8192
2022,2,86924,RS,Presidente,ELEITO,372
2022,2,86924,RS,Presidente,NÃO ELEITO,784
2022,2,86932,RS,Presidente,ELEITO,10700
2022,2,86932,RS,Presidente,NÃO ELEITO,8870
2022,2,86940,RS,Presidente,ELEITO,2271
2022,2,86940,RS,Presidente,NÃO ELEITO,1986
2022,2,86959,RS,Presidente,ELEITO,1421
2022,2,86959,RS,Presidente,NÃO ELEITO,1999
2022,2,86967,RS,Presidente,ELEITO,2469
2022,2,86967,RS,Presidente,NÃO ELEITO,2255
2022,2,86975,RS,Presidente,ELEITO,1102
2022,2,86975,RS,Presidente,NÃO ELEITO,2180
2022,2,86983,RS,Presidente,ELEITO,559
2022,2,86983,RS,Presidente,NÃO ELEITO,1381
2022,2,86991,RS,Presidente,ELEITO,1278
2022,2,86991,RS,Presidente,NÃO ELEITO,3270
2022,2,87009,RS,Presidente,ELEITO,1130
2022,2,87009,RS,Presidente,NÃO ELEITO,1659
2022,2,87017,RS,Presidente,ELEITO,4279
2022,2,87017,RS,Presidente,NÃO ELEITO,9271
2022,2,87025,RS,Presidente,ELEITO,552
2022,2,87025,RS,Presidente,NÃO ELEITO,1764
2022,2,87033,RS,Presidente,ELEITO,7210
2022,2,87033,RS,Presidente,NÃO ELEITO,14939
2022,2,87041,RS,Presidente,ELEITO,1115
2022,2,87041,RS,Presidente,NÃO ELEITO,2093
2022,2,87050,RS,Presidente,ELEITO,21301
2022,2,87050,RS,Presidente,NÃO ELEITO,30188
2022,2,87068,RS,Presidente,ELEITO,2557
2022,2,87068,RS,Presidente,NÃO ELEITO,2319
2022,2,87076,RS,Presidente,ELEITO,659
2022,2,87076,RS,Presidente,NÃO ELEITO,2231
2022,2,87084,RS,Presidente,ELEITO,450
2022,2,87084,RS,Presidente,NÃO ELEITO,2131
2022,2,87092,RS,Presidente,ELEITO,1753
2022,2,87092,RS,Presidente,NÃO ELEITO,2796
2022,2,87106,RS,Presidente,ELEITO,897
2022,2,87106,RS,Presidente,NÃO ELEITO,1279
2022,2,87114,RS,Presidente,ELEITO,2365
2022,2,87114,RS,Presidente,NÃO ELEITO,2342
2022,2,87122,RS,Presidente,ELEITO,868
2022,2,87122,RS,Presidente,NÃO ELEITO,1749
2022,2,87130,RS,Presidente,ELEITO,8901
2022,2,87130,RS,Presidente,NÃO ELEITO,10523
2022,2,87149,RS,Presidente,ELEITO,1118
2022,2,87149,RS,Presidente,NÃO ELEITO,3431
2022,2,87157,RS,Presidente,ELEITO,1683
2022,2,87157,RS,Presidente,NÃO ELEITO,1186
2022,2,87165,RS,Presidente,ELEITO,809
2022,2,87165,RS,Presidente,NÃO ELEITO,871
2022,2,87173,RS,Presidente,ELEITO,4009
2022,2,87173,RS,Presidente,NÃO ELEITO,10110
2022,2,87181,RS,Presidente,ELEITO,617
2022,2,87181,RS,Presidente,NÃO ELEITO,1126
2022,2,87190,RS,Presidente,ELEITO,881
2022,2,87190,RS,Presidente,NÃO ELEITO,1570
2022,2,87203,RS,Presidente,ELEITO,562
2022,2,87203,RS,Presidente,NÃO ELEITO,1150
2022,2,87211,RS,Presidente,ELEITO,8715
2022,2,87211,RS,Presidente,NÃO ELEITO,6414
2022,2,87220,RS,Presidente,ELEITO,225
2022,2,87220,RS,Presidente,NÃO ELEITO,1819
2022,2,87238,RS,Presidente,ELEITO,3044
